sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:NOME_PROCEDIMENTO,matchScore,targetConceptId,targetConceptName,targetVocabularyId,targetDomainId,targetStandardConcept,targetChildCount,targetParentCount,targetConceptClassId,targetConceptCode,targetValidStartDate,targetValidEndDate,targetInvalidReason
0403020115,SURGICAL TREATMENT OF COMPRESSIVE NEUROPATHY WITH OR WITHOUT MICROSURGERY,-1,,TRATAMENTO CIRURGICO DE NEUROPATIA COMPRESSIVA COM OU SEM MICROCIRURGIA,0.36,4243910,Decompression of nerve,SNOMED,Procedure,S,3,2,Procedure,38135000,20020131,20991231,
0403020115,SURGICAL TREATMENT OF COMPRESSIVE NEUROPATHY WITH OR WITHOUT MICROSURGERY,-1,,TRATAMENTO CIRURGICO DE NEUROPATIA COMPRESSIVA COM OU SEM MICROCIRURGIA,0.36,4304919,Decompression of peripheral nerve,SNOMED,Procedure,S,25,2,Procedure,38663004,20020131,20991231,
0403020123,SURGICAL TREATMENT OF COMPRESSIVE SYNDROME IN OSTEOFIBROUS TUNNEL AT THE CARPAL LEVEL,-1,,TRATAMENTO CIRURGICO DE SINDROME COMPRESSIVA EM TUNEL OSTEO-FIBROSO AO NIVEL DO CARPO,0.5,4166080,Decompression of median nerve,SNOMED,Procedure,S,1,4,Procedure,47534009,20020131,20991231,
0403020123,SURGICAL TREATMENT OF COMPRESSIVE SYNDROME IN OSTEOFIBROUS TUNNEL AT THE CARPAL LEVEL,-1,,TRATAMENTO CIRURGICO DE SINDROME COMPRESSIVA EM TUNEL OSTEO-FIBROSO AO NIVEL DO CARPO,0.5,4167169,Decompression of tendon of hand,SNOMED,Procedure,S,0,2,Procedure,4585001,20020131,20991231,
0403020123,SURGICAL TREATMENT OF COMPRESSIVE SYNDROME IN OSTEOFIBROUS TUNNEL AT THE CARPAL LEVEL,-1,,TRATAMENTO CIRURGICO DE SINDROME COMPRESSIVA EM TUNEL OSTEO-FIBROSO AO NIVEL DO CARPO,0.5,4166080,Decompression of median nerve,SNOMED,Procedure,S,1,4,Procedure,47534009,20020131,20991231,
0403020123,SURGICAL TREATMENT OF COMPRESSIVE SYNDROME IN OSTEOFIBROUS TUNNEL AT THE CARPAL LEVEL,-1,,TRATAMENTO CIRURGICO DE SINDROME COMPRESSIVA EM TUNEL OSTEO-FIBROSO AO NIVEL DO CARPO,0.5,4166080,Decompression of median nerve,SNOMED,Procedure,S,1,4,Procedure,47534009,20020131,20991231,
0403020123,SURGICAL TREATMENT OF COMPRESSIVE SYNDROME IN OSTEOFIBROUS TUNNEL AT THE CARPAL LEVEL,-1,,TRATAMENTO CIRURGICO DE SINDROME COMPRESSIVA EM TUNEL OSTEO-FIBROSO AO NIVEL DO CARPO,0.5,4166080,Decompression of median nerve,SNOMED,Procedure,S,1,4,Procedure,47534009,20020131,20991231,
0403030030,CRANIOTOMY FOR REMOVAL OF CEREBRAL TUMOR INCLUDING THE POSTERIOR FOSSA,-1,,CRANIOTOMIA PARA RETIRADA DE TUMOR CEREBRAL INCLUSIVO DA FOSSA POSTERIOR,0.6,4234486,Craniectomy and excision of infratentorial brain tumor,SNOMED,Procedure,S,1,3,Procedure,439499006,20090131,20991231,
0403030030,CRANIOTOMY FOR REMOVAL OF CEREBRAL TUMOR INCLUDING THE POSTERIOR FOSSA,-1,,CRANIOTOMIA PARA RETIRADA DE TUMOR CEREBRAL INCLUSIVO DA FOSSA POSTERIOR,0.6,40488352,Posterior fossa craniotomy,SNOMED,Procedure,S,0,1,Procedure,446571001,20110131,20991231,
0403030030,CRANIOTOMY FOR REMOVAL OF CEREBRAL TUMOR INCLUDING THE POSTERIOR FOSSA,-1,,CRANIOTOMIA PARA RETIRADA DE TUMOR CEREBRAL INCLUSIVO DA FOSSA POSTERIOR,0.6,40488352,Posterior fossa craniotomy,SNOMED,Procedure,S,0,1,Procedure,446571001,20110131,20991231,
0403030030,CRANIOTOMY FOR REMOVAL OF CEREBRAL TUMOR INCLUDING THE POSTERIOR FOSSA,-1,,CRANIOTOMIA PARA RETIRADA DE TUMOR CEREBRAL INCLUSIVO DA FOSSA POSTERIOR,0.6,4335368,Excision of neoplasm of central nervous system,SNOMED,Procedure,S,12,3,Procedure,432258004,20080731,20991231,
0403030030,CRANIOTOMY FOR REMOVAL OF CEREBRAL TUMOR INCLUDING THE POSTERIOR FOSSA,-1,,CRANIOTOMIA PARA RETIRADA DE TUMOR CEREBRAL INCLUSIVO DA FOSSA POSTERIOR,0.6,40488352,Posterior fossa craniotomy,SNOMED,Procedure,S,0,1,Procedure,446571001,20110131,20991231,
0403030030,CRANIOTOMY FOR REMOVAL OF CEREBRAL TUMOR INCLUDING THE POSTERIOR FOSSA,-1,,CRANIOTOMIA PARA RETIRADA DE TUMOR CEREBRAL INCLUSIVO DA FOSSA POSTERIOR,0.6,4335368,Excision of neoplasm of central nervous system,SNOMED,Procedure,S,12,3,Procedure,432258004,20080731,20991231,
0403030145,MICROSURGERY FOR INTRACRANIAL TUMOR,-1,,MICROCIRURGIA PARA TUMOR INTRACRANIANO,0.6,4335368,Excision of neoplasm of central nervous system,SNOMED,Procedure,S,12,3,Procedure,432258004,20080731,20991231,
0403030145,MICROSURGERY FOR INTRACRANIAL TUMOR,-1,,MICROCIRURGIA PARA TUMOR INTRACRANIANO,0.6,4343571,Excision of cranial tumor,SNOMED,Procedure,S,0,2,Procedure,239348002,20020131,20991231,
0403030145,MICROSURGERY FOR INTRACRANIAL TUMOR,-1,,MICROCIRURGIA PARA TUMOR INTRACRANIANO,0.6,4343571,Excision of cranial tumor,SNOMED,Procedure,S,0,2,Procedure,239348002,20020131,20991231,
0403030145,MICROSURGERY FOR INTRACRANIAL TUMOR,-1,,MICROCIRURGIA PARA TUMOR INTRACRANIANO,0.6,4025904,Microsurgery,SNOMED,Procedure,S,6,1,Procedure,10724008,20020131,20991231,
0403030145,MICROSURGERY FOR INTRACRANIAL TUMOR,-1,,MICROCIRURGIA PARA TUMOR INTRACRANIANO,0.6,4321596,Excision of intracranial lesion,SNOMED,Procedure,S,11,2,Procedure,9888007,20020131,20991231,
0403030153,MICROSURGERY FOR INTRACRANIAL TUMOR (WITH COMPLEMENTARY TECHNIQUE),-1,,MICROCIRURGIA PARA TUMOR INTRACRANIANO (COM TECNICA COMPLEMENTAR),0.48,4335368,Excision of neoplasm of central nervous system,SNOMED,Procedure,S,12,3,Procedure,432258004,20080731,20991231,
0403030153,MICROSURGERY FOR INTRACRANIAL TUMOR (WITH COMPLEMENTARY TECHNIQUE),-1,,MICROCIRURGIA PARA TUMOR INTRACRANIANO (COM TECNICA COMPLEMENTAR),0.48,4321596,Excision of intracranial lesion,SNOMED,Procedure,S,11,2,Procedure,9888007,20020131,20991231,
0403030153,MICROSURGERY FOR INTRACRANIAL TUMOR (WITH COMPLEMENTARY TECHNIQUE),-1,,MICROCIRURGIA PARA TUMOR INTRACRANIANO (COM TECNICA COMPLEMENTAR),0.48,4045851,Removal of intracranial extradural tumor,SNOMED,Procedure,S,0,1,Procedure,230813005,20020131,20991231,
0403030153,MICROSURGERY FOR INTRACRANIAL TUMOR (WITH COMPLEMENTARY TECHNIQUE),-1,,MICROCIRURGIA PARA TUMOR INTRACRANIANO (COM TECNICA COMPLEMENTAR),0.48,4036097,Imagery technique,SNOMED,Procedure,S,1,1,Procedure,228565006,20020131,20991231,
0403030153,MICROSURGERY FOR INTRACRANIAL TUMOR (WITH COMPLEMENTARY TECHNIQUE),-1,,MICROCIRURGIA PARA TUMOR INTRACRANIANO (COM TECNICA COMPLEMENTAR),0.48,4321596,Excision of intracranial lesion,SNOMED,Procedure,S,11,2,Procedure,9888007,20020131,20991231,
0403040078,INTRACRANIAL VASCULAR MICROSURGERY (WITH COMPLEMENTARY TECHNIQUE),-1,,MICROCIRURGIA VASCULAR INTRACRANIANA (COM TÉCNICA COMPLEMENTAR),0.44,40486221,Excision of intracranial vascular structure,SNOMED,Procedure,S,5,3,Procedure,449266005,20110731,20991231,
0403040078,INTRACRANIAL VASCULAR MICROSURGERY (WITH COMPLEMENTARY TECHNIQUE),-1,,MICROCIRURGIA VASCULAR INTRACRANIANA (COM TÉCNICA COMPLEMENTAR),0.44,4047006,Intracranial vascular operation,SNOMED,Procedure,S,80,3,Procedure,230896003,20020131,20991231,
0403040078,INTRACRANIAL VASCULAR MICROSURGERY (WITH COMPLEMENTARY TECHNIQUE),-1,,MICROCIRURGIA VASCULAR INTRACRANIANA (COM TÉCNICA COMPLEMENTAR),0.44,40486221,Excision of intracranial vascular structure,SNOMED,Procedure,S,5,3,Procedure,449266005,20110731,20991231,
0403040078,INTRACRANIAL VASCULAR MICROSURGERY (WITH COMPLEMENTARY TECHNIQUE),-1,,MICROCIRURGIA VASCULAR INTRACRANIANA (COM TÉCNICA COMPLEMENTAR),0.44,4047006,Intracranial vascular operation,SNOMED,Procedure,S,80,3,Procedure,230896003,20020131,20991231,
0403040078,INTRACRANIAL VASCULAR MICROSURGERY (WITH COMPLEMENTARY TECHNIQUE),-1,,MICROCIRURGIA VASCULAR INTRACRANIANA (COM TÉCNICA COMPLEMENTAR),0.44,4047006,Intracranial vascular operation,SNOMED,Procedure,S,80,3,Procedure,230896003,20020131,20991231,
0403040078,INTRACRANIAL VASCULAR MICROSURGERY (WITH COMPLEMENTARY TECHNIQUE),-1,,MICROCIRURGIA VASCULAR INTRACRANIANA (COM TÉCNICA COMPLEMENTAR),0.44,40486221,Excision of intracranial vascular structure,SNOMED,Procedure,S,5,3,Procedure,449266005,20110731,20991231,
0403050154,TREATMENT OF INJURY OF THE NEUROVEGETATIVE SYSTEM BY CHEMICAL AGENTS,-1,,TRATAMENTO DE LESAO DO SISTEMA NEUROVEGETATIVO POR AGENTES QUIMICOS,0.36,4196798,Destruction of lesion of nerve,SNOMED,Procedure,S,4,2,Procedure,51069000,20020131,20991231,
0403050154,TREATMENT OF INJURY OF THE NEUROVEGETATIVE SYSTEM BY CHEMICAL AGENTS,-1,,TRATAMENTO DE LESAO DO SISTEMA NEUROVEGETATIVO POR AGENTES QUIMICOS,0.36,4223677,Neurolysis,SNOMED,Procedure,S,7,1,Procedure,84303004,20020131,20991231,
0403050154,TREATMENT OF INJURY OF THE NEUROVEGETATIVE SYSTEM BY CHEMICAL AGENTS,-1,,TRATAMENTO DE LESAO DO SISTEMA NEUROVEGETATIVO POR AGENTES QUIMICOS,0.36,4196798,Destruction of lesion of nerve,SNOMED,Procedure,S,4,2,Procedure,51069000,20020131,20991231,
0403050154,TREATMENT OF INJURY OF THE NEUROVEGETATIVE SYSTEM BY CHEMICAL AGENTS,-1,,TRATAMENTO DE LESAO DO SISTEMA NEUROVEGETATIVO POR AGENTES QUIMICOS,0.36,2796196,Therapeutic Exercise Treatment of Neurological System - Whole Body using Physical Agents,ICD10PCS,Procedure,S,0,3,ICD10PCS,F0736BZ,20140422,20991231,
0403050154,TREATMENT OF INJURY OF THE NEUROVEGETATIVE SYSTEM BY CHEMICAL AGENTS,-1,,TRATAMENTO DE LESAO DO SISTEMA NEUROVEGETATIVO POR AGENTES QUIMICOS,0.36,2796196,Therapeutic Exercise Treatment of Neurological System - Whole Body using Physical Agents,ICD10PCS,Procedure,S,0,3,ICD10PCS,F0736BZ,20140422,20991231,
0403050154,TREATMENT OF INJURY OF THE NEUROVEGETATIVE SYSTEM BY CHEMICAL AGENTS,-1,,TRATAMENTO DE LESAO DO SISTEMA NEUROVEGETATIVO POR AGENTES QUIMICOS,0.36,4196798,Destruction of lesion of nerve,SNOMED,Procedure,S,4,2,Procedure,51069000,20020131,20991231,
0404010016,ADENOIDECTOMY,-1,,ADENOIDECTOMIA,1.0,4003875,Adenoid excision,SNOMED,Procedure,S,12,4,Procedure,119954001,20020131,20991231,
0404010016,ADENOIDECTOMY,-1,,ADENOIDECTOMIA,1.0,4003875,Adenoid excision,SNOMED,Procedure,S,12,4,Procedure,119954001,20020131,20991231,
0404010016,ADENOIDECTOMY,-1,,ADENOIDECTOMIA,1.0,4003875,Adenoid excision,SNOMED,Procedure,S,12,4,Procedure,119954001,20020131,20991231,
0404010016,ADENOIDECTOMY,-1,,ADENOIDECTOMIA,1.0,4003875,Adenoid excision,SNOMED,Procedure,S,12,4,Procedure,119954001,20020131,20991231,
0404010016,ADENOIDECTOMY,-1,,ADENOIDECTOMIA,1.0,4003875,Adenoid excision,SNOMED,Procedure,S,12,4,Procedure,119954001,20020131,20991231,
0404010016,ADENOIDECTOMY,-1,,ADENOIDECTOMIA,1.0,4003875,Adenoid excision,SNOMED,Procedure,S,12,4,Procedure,119954001,20020131,20991231,
0404010024,TONSYLECTOMY,-1,,AMIGDALECTOMIA,0.56,4070719,Tonsillectomy,SNOMED,Procedure,S,20,5,Procedure,173422009,20020131,20991231,
0404010024,TONSYLECTOMY,-1,,AMIGDALECTOMIA,0.56,4070719,Tonsillectomy,SNOMED,Procedure,S,20,5,Procedure,173422009,20020131,20991231,
0404010024,TONSYLECTOMY,-1,,AMIGDALECTOMIA,0.56,4070719,Tonsillectomy,SNOMED,Procedure,S,20,5,Procedure,173422009,20020131,20991231,
0404010024,TONSYLECTOMY,-1,,AMIGDALECTOMIA,0.56,4070719,Tonsillectomy,SNOMED,Procedure,S,20,5,Procedure,173422009,20020131,20991231,
0404010024,TONSYLECTOMY,-1,,AMIGDALECTOMIA,0.56,4070719,Tonsillectomy,SNOMED,Procedure,S,20,5,Procedure,173422009,20020131,20991231,
0404010024,TONSYLECTOMY,-1,,AMIGDALECTOMIA,0.56,4070719,Tonsillectomy,SNOMED,Procedure,S,20,5,Procedure,173422009,20020131,20991231,
0404010032,TONSYLECTOMY WITH ADENOIDECTOMY,-1,,AMIGDALECTOMIA C/ ADENOIDECTOMIA,0.8,4104016,Tonsillectomy and adenoidectomy,SNOMED,Procedure,S,2,2,Procedure,28913000,20020131,20991231,
0404010032,TONSYLECTOMY WITH ADENOIDECTOMY,-1,,AMIGDALECTOMIA C/ ADENOIDECTOMIA,0.8,4104016,Tonsillectomy and adenoidectomy,SNOMED,Procedure,S,2,2,Procedure,28913000,20020131,20991231,
0404010032,TONSYLECTOMY WITH ADENOIDECTOMY,-1,,AMIGDALECTOMIA C/ ADENOIDECTOMIA,0.8,4104016,Tonsillectomy and adenoidectomy,SNOMED,Procedure,S,2,2,Procedure,28913000,20020131,20991231,
0404010032,TONSYLECTOMY WITH ADENOIDECTOMY,-1,,AMIGDALECTOMIA C/ ADENOIDECTOMIA,0.8,4104016,Tonsillectomy and adenoidectomy,SNOMED,Procedure,S,2,2,Procedure,28913000,20020131,20991231,
0404010350,TYMPANOPLASTY (UNI / BILATERAL),-1,,TIMPANOPLASTIA (UNI / BILATERAL),0.57,4302414,Repair of middle ear,SNOMED,Procedure,S,33,3,Procedure,386556002,20030131,20991231,
0404010350,TYMPANOPLASTY (UNI / BILATERAL),-1,,TIMPANOPLASTIA (UNI / BILATERAL),0.57,2000907,Other tympanoplasty,ICD9Proc,Procedure,S,0,1,3-dig nonbill code,19.5,19700101,20991231,
0404010350,TYMPANOPLASTY (UNI / BILATERAL),-1,,TIMPANOPLASTIA (UNI / BILATERAL),0.57,4302414,Repair of middle ear,SNOMED,Procedure,S,33,3,Procedure,386556002,20030131,20991231,
0404010350,TYMPANOPLASTY (UNI / BILATERAL),-1,,TIMPANOPLASTIA (UNI / BILATERAL),0.57,4302414,Repair of middle ear,SNOMED,Procedure,S,33,3,Procedure,386556002,20030131,20991231,
0404010377,TRACHEOSTOMY,-1,,TRAQUEOSTOMIA,1.0,4168133,Incision of trachea,SNOMED,Procedure,S,6,2,Procedure,48387007,20020131,20991231,
0404010377,TRACHEOSTOMY,-1,,TRAQUEOSTOMIA,1.0,4168133,Incision of trachea,SNOMED,Procedure,S,6,2,Procedure,48387007,20020131,20991231,
0404010377,TRACHEOSTOMY,-1,,TRAQUEOSTOMIA,1.0,44783799,Exteriorization of trachea,SNOMED,Procedure,S,7,2,Procedure,697984004,20140131,20991231,
0404010377,TRACHEOSTOMY,-1,,TRAQUEOSTOMIA,1.0,4168133,Incision of trachea,SNOMED,Procedure,S,6,2,Procedure,48387007,20020131,20991231,
0404010415,TURBINECTOMY,-1,,TURBINECTOMIA,1.0,4197122,Turbinectomy,SNOMED,Procedure,S,5,2,Procedure,51302004,20020131,20991231,
0404010415,TURBINECTOMY,-1,,TURBINECTOMIA,1.0,4197122,Turbinectomy,SNOMED,Procedure,S,5,2,Procedure,51302004,20020131,20991231,
0404010415,TURBINECTOMY,-1,,TURBINECTOMIA,1.0,4197122,Turbinectomy,SNOMED,Procedure,S,5,2,Procedure,51302004,20020131,20991231,
0404010415,TURBINECTOMY,-1,,TURBINECTOMIA,1.0,4197122,Turbinectomy,SNOMED,Procedure,S,5,2,Procedure,51302004,20020131,20991231,
0404020097,EXCISION AND SUTURE OF MOUTH INJURY,-1,,EXCISÃO E SUTURA DE LESÃO NA BOCA,0.65,4310389,Excision of lesion of mouth,SNOMED,Procedure,S,16,2,Procedure,85357001,20020131,20991231,
0404020097,EXCISION AND SUTURE OF MOUTH INJURY,-1,,EXCISÃO E SUTURA DE LESÃO NA BOCA,0.65,4310389,Excision of lesion of mouth,SNOMED,Procedure,S,16,2,Procedure,85357001,20020131,20991231,
0404020097,EXCISION AND SUTURE OF MOUTH INJURY,-1,,EXCISÃO E SUTURA DE LESÃO NA BOCA,0.65,4231454,Suture of mouth,SNOMED,Procedure,S,8,2,Procedure,89481001,20020131,20991231,
0404020097,EXCISION AND SUTURE OF MOUTH INJURY,-1,,EXCISÃO E SUTURA DE LESÃO NA BOCA,0.65,4310389,Excision of lesion of mouth,SNOMED,Procedure,S,16,2,Procedure,85357001,20020131,20991231,
0404020500,OSTEOSYNTHESIS OF COMPLEX FRACTURE OF THE JAW,-1,,OSTEOSSÍNTESE DA FRATURA COMPLEXA DA MANDÍBULA,0.5,43531082,Open reduction of fracture of mandible with fixation,SNOMED,Procedure,S,4,2,Procedure,608777003,20130731,20991231,
0404020500,OSTEOSYNTHESIS OF COMPLEX FRACTURE OF THE JAW,-1,,OSTEOSSÍNTESE DA FRATURA COMPLEXA DA MANDÍBULA,0.5,4146406,Reduction of fracture of mandible,SNOMED,Procedure,S,7,2,Procedure,265705007,20020131,20991231,
0404020500,OSTEOSYNTHESIS OF COMPLEX FRACTURE OF THE JAW,-1,,OSTEOSSÍNTESE DA FRATURA COMPLEXA DA MANDÍBULA,0.5,4146406,Reduction of fracture of mandible,SNOMED,Procedure,S,7,2,Procedure,265705007,20020131,20991231,
0404030106,PRIMARY PALATOPLASTY IN A PATIENT WITH SKULL AND MAXILLOFACIAL ANOMALY,-1,,PALATOPLASTIA PRIMÁRIA EM PACIENTE COM ANOMALIA CRÂNIO E BUCOMAXILOFACIAL,0.36,4123868,Palate reconstruction,SNOMED,Procedure,S,12,2,Procedure,287423007,20020131,20991231,
0404030106,PRIMARY PALATOPLASTY IN A PATIENT WITH SKULL AND MAXILLOFACIAL ANOMALY,-1,,PALATOPLASTIA PRIMÁRIA EM PACIENTE COM ANOMALIA CRÂNIO E BUCOMAXILOFACIAL,0.36,4123868,Palate reconstruction,SNOMED,Procedure,S,12,2,Procedure,287423007,20020131,20991231,
0404030106,PRIMARY PALATOPLASTY IN A PATIENT WITH SKULL AND MAXILLOFACIAL ANOMALY,-1,,PALATOPLASTIA PRIMÁRIA EM PACIENTE COM ANOMALIA CRÂNIO E BUCOMAXILOFACIAL,0.36,4307240,Uvulopalatopharyngoplasty,SNOMED,Procedure,S,1,2,Procedure,8335001,20020131,20991231,
0405030045,LASER PHOTOCOAGULATION,-1,,FOTOCOAGULACAO A LASER,0.96,4162096,Laser photocoagulation to retina,SNOMED,Procedure,S,7,3,Procedure,399867007,20030731,20991231,
0405030045,LASER PHOTOCOAGULATION,-1,,FOTOCOAGULACAO A LASER,0.96,4140965,Laser beam photocoagulation,SNOMED,Procedure,S,10,2,Procedure,3324009,20020131,20991231,
0405030045,LASER PHOTOCOAGULATION,-1,,FOTOCOAGULACAO A LASER,0.96,4140965,Laser beam photocoagulation,SNOMED,Procedure,S,10,2,Procedure,3324009,20020131,20991231,
0405030053,INTRA-VITREOUS INJECTION,-1,,INJECAO INTRA-VITREO,0.47,4337885,Injection into vitreous body,SNOMED,Procedure,S,3,4,Procedure,231334000,20020131,20991231,
0405030053,INTRA-VITREOUS INJECTION,-1,,INJECAO INTRA-VITREO,0.47,4337885,Injection into vitreous body,SNOMED,Procedure,S,3,4,Procedure,231334000,20020131,20991231,
0405030053,INTRA-VITREOUS INJECTION,-1,,INJECAO INTRA-VITREO,0.47,4337885,Injection into vitreous body,SNOMED,Procedure,S,3,4,Procedure,231334000,20020131,20991231,
0405030070,RETINOPEXY WITH SCLERAL INTROFLEXION,-1,,RETINOPEXIA C/ INTROFLEXAO ESCLERAL,0.41,4144750,Fixation of retina,SNOMED,Procedure,S,7,2,Procedure,427326007,20070731,20991231,
0405030070,RETINOPEXY WITH SCLERAL INTROFLEXION,-1,,RETINOPEXIA C/ INTROFLEXAO ESCLERAL,0.41,4144750,Fixation of retina,SNOMED,Procedure,S,7,2,Procedure,427326007,20070731,20991231,
0405030070,RETINOPEXY WITH SCLERAL INTROFLEXION,-1,,RETINOPEXIA C/ INTROFLEXAO ESCLERAL,0.41,4144750,Fixation of retina,SNOMED,Procedure,S,7,2,Procedure,427326007,20070731,20991231,
0405030134,ANTERIOR VITRECTOMY,-1,,VITRECTOMIA ANTERIOR,1.0,4068570,Anterior vitrectomy,SNOMED,Procedure,S,2,5,Procedure,172555009,20020131,20991231,
0405030134,ANTERIOR VITRECTOMY,-1,,VITRECTOMIA ANTERIOR,1.0,4068570,Anterior vitrectomy,SNOMED,Procedure,S,2,5,Procedure,172555009,20020131,20991231,
0405030134,ANTERIOR VITRECTOMY,-1,,VITRECTOMIA ANTERIOR,1.0,4068570,Anterior vitrectomy,SNOMED,Procedure,S,2,5,Procedure,172555009,20020131,20991231,
0405030134,ANTERIOR VITRECTOMY,-1,,VITRECTOMIA ANTERIOR,1.0,4068570,Anterior vitrectomy,SNOMED,Procedure,S,2,5,Procedure,172555009,20020131,20991231,
0405030142,POSTERIOR VITRECTOMY,-1,,VITRECTOMIA POSTERIOR,0.89,4294683,Vitrectomy,SNOMED,Procedure,S,16,3,Procedure,75732000,20020131,20991231,
0405030142,POSTERIOR VITRECTOMY,-1,,VITRECTOMIA POSTERIOR,0.89,4068570,Anterior vitrectomy,SNOMED,Procedure,S,2,5,Procedure,172555009,20020131,20991231,
0405030142,POSTERIOR VITRECTOMY,-1,,VITRECTOMIA POSTERIOR,0.89,4216229,Mechanical vitrectomy by posterior approach,SNOMED,Procedure,S,0,5,Procedure,72019009,20020131,20991231,
0405030142,POSTERIOR VITRECTOMY,-1,,VITRECTOMIA POSTERIOR,0.89,4314406,Mechanical vitrectomy by pars plana approach,SNOMED,Procedure,S,0,5,Procedure,87021001,20020131,20991231,
0405030142,POSTERIOR VITRECTOMY,-1,,VITRECTOMIA POSTERIOR,0.89,4294683,Vitrectomy,SNOMED,Procedure,S,16,3,Procedure,75732000,20020131,20991231,
0405030169,POSTERIOR VITRECTOMY WITH PERFLUOCARBON AND ENDOLASER INFUSION,-1,,VITRECTOMIA POSTERIOR COM INFUSÃO DE PERFLUOCARBONO E ENDOLASER,0.45,4294683,Vitrectomy,SNOMED,Procedure,S,16,3,Procedure,75732000,20020131,20991231,
0405030169,POSTERIOR VITRECTOMY WITH PERFLUOCARBON AND ENDOLASER INFUSION,-1,,VITRECTOMIA POSTERIOR COM INFUSÃO DE PERFLUOCARBONO E ENDOLASER,0.45,4294683,Vitrectomy,SNOMED,Procedure,S,16,3,Procedure,75732000,20020131,20991231,
0405030169,POSTERIOR VITRECTOMY WITH PERFLUOCARBON AND ENDOLASER INFUSION,-1,,VITRECTOMIA POSTERIOR COM INFUSÃO DE PERFLUOCARBONO E ENDOLASER,0.45,4314406,Mechanical vitrectomy by pars plana approach,SNOMED,Procedure,S,0,5,Procedure,87021001,20020131,20991231,
0405030169,POSTERIOR VITRECTOMY WITH PERFLUOCARBON AND ENDOLASER INFUSION,-1,,VITRECTOMIA POSTERIOR COM INFUSÃO DE PERFLUOCARBONO E ENDOLASER,0.45,761073,Vitrectomy using endolaser,SNOMED,Procedure,S,0,1,Procedure,14190001000004109,20150901,20991231,
0405030169,POSTERIOR VITRECTOMY WITH PERFLUOCARBON AND ENDOLASER INFUSION,-1,,VITRECTOMIA POSTERIOR COM INFUSÃO DE PERFLUOCARBONO E ENDOLASER,0.45,4294683,Vitrectomy,SNOMED,Procedure,S,16,3,Procedure,75732000,20020131,20991231,
0405030177,POSTERIOR VITRECTOMY WITH PERFLUOCARBON/SILICONE OIL/ENDOLASER INFUSION,-1,,VITRECTOMIA POSTERIOR COM INFUSÃO DE PERFLUOCARBONO/ÓLEO DE SILICONE/ENDOLASER,0.34,4294683,Vitrectomy,SNOMED,Procedure,S,16,3,Procedure,75732000,20020131,20991231,
0405030177,POSTERIOR VITRECTOMY WITH PERFLUOCARBON/SILICONE OIL/ENDOLASER INFUSION,-1,,VITRECTOMIA POSTERIOR COM INFUSÃO DE PERFLUOCARBONO/ÓLEO DE SILICONE/ENDOLASER,0.34,4068570,Anterior vitrectomy,SNOMED,Procedure,S,2,5,Procedure,172555009,20020131,20991231,
0405030177,POSTERIOR VITRECTOMY WITH PERFLUOCARBON/SILICONE OIL/ENDOLASER INFUSION,-1,,VITRECTOMIA POSTERIOR COM INFUSÃO DE PERFLUOCARBONO/ÓLEO DE SILICONE/ENDOLASER,0.34,761073,Vitrectomy using endolaser,SNOMED,Procedure,S,0,1,Procedure,14190001000004109,20150901,20991231,
0405030177,POSTERIOR VITRECTOMY WITH PERFLUOCARBON/SILICONE OIL/ENDOLASER INFUSION,-1,,VITRECTOMIA POSTERIOR COM INFUSÃO DE PERFLUOCARBONO/ÓLEO DE SILICONE/ENDOLASER,0.34,4294683,Vitrectomy,SNOMED,Procedure,S,16,3,Procedure,75732000,20020131,20991231,
0405030193,LASER RETINA PAN-PHOTOCOAGULATION,-1,,PAN-FOTOCOAGULAÇÃO DE RETINA A LASER,0.72,44791446,Panretinal laser photocoagulation to lesion of retina,SNOMED,Procedure,S,0,1,Procedure,283851000000107,20070402,20991231,
0405030193,LASER RETINA PAN-PHOTOCOAGULATION,-1,,PAN-FOTOCOAGULAÇÃO DE RETINA A LASER,0.72,4162096,Laser photocoagulation to retina,SNOMED,Procedure,S,7,3,Procedure,399867007,20030731,20991231,
0405030193,LASER RETINA PAN-PHOTOCOAGULATION,-1,,PAN-FOTOCOAGULAÇÃO DE RETINA A LASER,0.72,4162096,Laser photocoagulation to retina,SNOMED,Procedure,S,7,3,Procedure,399867007,20030731,20991231,
0405030193,LASER RETINA PAN-PHOTOCOAGULATION,-1,,PAN-FOTOCOAGULAÇÃO DE RETINA A LASER,0.72,4162096,Laser photocoagulation to retina,SNOMED,Procedure,S,7,3,Procedure,399867007,20030731,20991231,
0405050020,CAPSULOTOMY WITH YAG LASER,-1,,CAPSULOTOMIA A YAG LASER,0.7,4067123,YAG laser capsulotomy of lens,SNOMED,Procedure,S,2,1,Procedure,172532006,20020131,20991231,
0405050020,CAPSULOTOMY WITH YAG LASER,-1,,CAPSULOTOMIA A YAG LASER,0.7,4067123,YAG laser capsulotomy of lens,SNOMED,Procedure,S,2,1,Procedure,172532006,20020131,20991231,
0405050020,CAPSULOTOMY WITH YAG LASER,-1,,CAPSULOTOMIA A YAG LASER,0.7,4067123,YAG laser capsulotomy of lens,SNOMED,Procedure,S,2,1,Procedure,172532006,20020131,20991231,
